,account_payment_method,approval_amount,scheduled_payment_amt,days_past_due,past_due_amt,age,zip_code,city,sms_contacted_ts,state,years_at_current_residence,months_at_current_residence,source,email_contacted_ts,payment_frequency,number_of_payments,redeem_ts
224,2.0,100.0,112.2,0,0.0,52.0,30106,74.0,1.0,10.0,0,8,2.0,1.0,0.0,26,1.0
225,1.0,423.0,65.82,0,0.0,25.0,92069,1329.0,1.0,4.0,4,3,2.0,1.0,3.0,24,1.0
226,2.0,196.0,56.97,0,0.0,32.0,90005,845.0,1.0,4.0,0,6,0.0,0.0,0.0,26,1.0
227,2.0,186.0,37.52,0,0.0,39.0,92392,1562.0,0.0,4.0,6,0,2.0,1.0,4.0,52,1.0
228,2.0,783.0,54.09,0,0.0,48.0,95969,1114.0,1.0,4.0,1,0,2.0,1.0,4.0,52,1.0
229,2.0,98.0,48.97,0,0.0,32.0,77445,627.0,0.0,41.0,4,0,2.0,1.0,0.0,26,1.0
230,2.0,320.0,26.34,0,0.0,38.0,77045,669.0,1.0,41.0,4,7,2.0,0.0,4.0,52,1.0
231,2.0,528.0,76.18,0,0.0,54.0,19121,1146.0,0.0,36.0,6,0,2.0,1.0,0.0,26,1.0
232,2.0,221.0,29.62,0,0.0,21.0,92064,1191.0,1.0,4.0,4,0,2.0,1.0,0.0,12,1.0
233,2.0,215.0,69.71,0,0.0,65.0,82649,1381.0,1.0,47.0,3,0,2.0,1.0,0.0,26,1.0
234,2.0,1628.0,110.32,0,0.0,32.0,75052,567.0,0.0,41.0,6,0,6.0,1.0,4.0,52,1.0
235,2.0,21.0,99.56,0,0.0,57.0,30034,350.0,1.0,10.0,4,0,2.0,1.0,0.0,26,1.0
236,2.0,1464.0,112.21,0,0.0,37.0,77093,669.0,0.0,41.0,3,3,2.0,1.0,4.0,52,1.0
237,2.0,681.0,204.42,0,0.0,40.0,93307,85.0,0.0,4.0,6,0,2.0,1.0,1.0,12,1.0
238,1.0,294.0,50.72,0,0.0,43.0,64133,724.0,1.0,23.0,6,2,5.0,1.0,0.0,26,1.0
239,2.0,105.0,52.37,0,0.0,29.0,21206,89.0,1.0,20.0,2,0,2.0,1.0,0.0,26,1.0
240,2.0,223.0,29.32,0,0.0,30.0,97203,1187.0,1.0,35.0,1,6,2.0,1.0,3.0,24,1.0
241,2.0,161.0,50.99,0,0.0,45.0,92129,1320.0,1.0,4.0,0,5,0.0,1.0,3.0,24,1.0
242,1.0,629.0,103.73,0,0.0,25.0,84119,1608.0,0.0,42.0,1,1,2.0,1.0,3.0,24,1.0
243,2.0,899.0,134.16,0,0.0,48.0,89169,790.0,1.0,31.0,2,6,2.0,0.0,3.0,26,1.0
244,1.0,90.0,44.91,0,0.0,44.0,11691,470.0,1.0,32.0,3,8,6.0,1.0,0.0,26,1.0
245,2.0,442.0,71.2,0,0.0,50.0,21207,588.0,1.0,20.0,41,0,6.0,1.0,3.0,26,1.0
246,2.0,381.0,62.82,0,0.0,40.0,20602,1569.0,1.0,20.0,0,1,2.0,1.0,0.0,26,1.0
247,2.0,346.0,86.3,0,0.0,24.0,80022,287.0,1.0,5.0,6,0,0.0,1.0,3.0,24,1.0
248,2.0,330.0,98.14,0,0.0,43.0,20912,1476.0,1.0,20.0,1,8,0.0,1.0,1.0,26,1.0
249,2.0,275.0,94.37,0,0.0,53.0,78231,1316.0,1.0,41.0,1,0,2.0,1.0,0.0,26,1.0
250,2.0,55.0,49.93,0,0.0,24.0,92058,1064.0,1.0,4.0,2,0,2.0,1.0,3.0,24,1.0
251,2.0,393.0,45.27,0,0.0,29.0,29627,110.0,1.0,38.0,2,0,2.0,1.0,4.0,52,1.0
252,2.0,824.0,286.16,0,0.0,35.0,33141,1033.0,0.0,9.0,5,0,2.0,1.0,2.0,12,1.0
253,1.0,1012.0,151.77,0,0.0,45.0,93550,1110.0,1.0,4.0,1,0,2.0,1.0,0.0,26,1.0
254,2.0,65.0,82.36,0,0.0,65.0,19709,929.0,1.0,8.0,6,0,2.0,1.0,1.0,12,1.0
255,2.0,651.0,217.24,0,0.0,49.0,33617,1479.0,1.0,9.0,6,0,2.0,0.0,1.0,26,1.0
256,2.0,394.0,172.19,0,0.0,46.0,98007,107.0,0.0,45.0,6,0,2.0,1.0,0.0,24,1.0
257,2.0,34.0,6.01,0,0.0,27.0,85140,1331.0,1.0,3.0,1,6,2.0,1.0,4.0,52,1.0
258,2.0,132.0,50.78,0,0.0,33.0,79765,1067.0,1.0,41.0,1,0,2.0,1.0,0.0,26,1.0
259,2.0,1444.0,192.38,0,0.0,30.0,77098,669.0,1.0,41.0,0,1,2.0,1.0,0.0,26,1.0
260,1.0,436.0,217.89,0,0.0,28.0,78640,754.0,1.0,41.0,6,0,2.0,1.0,0.0,52,1.0
261,2.0,165.0,187.23,0,0.0,56.0,30297,492.0,0.0,10.0,6,0,2.0,1.0,2.0,12,1.0
262,2.0,379.0,72.78,0,0.0,30.0,98375,1208.0,0.0,45.0,6,0,2.0,1.0,3.0,24,1.0
263,2.0,240.0,84.64,0,0.0,51.0,75006,202.0,0.0,41.0,5,0,2.0,1.0,4.0,52,1.0
264,2.0,288.0,35.72,0,0.0,39.0,75211,335.0,0.0,41.0,4,0,2.0,1.0,0.0,26,1.0
265,2.0,650.0,97.57,0,0.0,52.0,89081,1038.0,1.0,31.0,0,2,2.0,1.0,3.0,24,1.0
266,2.0,103.0,16.58,0,0.0,60.0,30252,905.0,1.0,10.0,5,0,2.0,1.0,4.0,52,1.0
267,2.0,149.0,103.39,0,0.0,42.0,92243,424.0,1.0,4.0,5,0,2.0,1.0,0.0,26,1.0
268,2.0,136.0,77.01,0,0.0,56.0,75216,335.0,1.0,41.0,6,0,2.0,1.0,1.0,26,1.0
269,2.0,913.0,323.32,0,0.0,54.0,33764,261.0,1.0,9.0,1,0,2.0,1.0,1.0,12,1.0
270,2.0,107.0,181.91,0,0.0,36.0,84097,1082.0,1.0,42.0,1,0,2.0,1.0,1.0,12,1.0
271,2.0,267.0,110.91,0,0.0,44.0,31907,285.0,0.0,10.0,5,0,6.0,1.0,1.0,12,1.0
272,2.0,446.0,32.76,0,0.0,31.0,33637,1491.0,1.0,9.0,0,4,2.0,1.0,4.0,52,1.0
273,1.0,49.0,22.38,0,0.0,40.0,21202,89.0,1.0,20.0,0,10,0.0,1.0,4.0,52,1.0
274,2.0,857.0,115.39,0,0.0,58.0,30294,441.0,0.0,10.0,6,0,2.0,1.0,1.0,52,1.0
275,2.0,607.0,240.89,0,0.0,27.0,77407,1246.0,0.0,41.0,1,2,2.0,1.0,1.0,26,1.0
276,2.0,402.0,542.98,0,0.0,30.0,86503,246.0,1.0,3.0,6,0,2.0,1.0,1.0,52,1.0
277,2.0,223.0,11.27,0,0.0,46.0,78501,903.0,1.0,41.0,6,11,2.0,0.0,4.0,52,1.0
278,2.0,838.0,72.96,0,0.0,23.0,37086,764.0,1.0,40.0,0,4,6.0,0.0,4.0,52,1.0
279,2.0,361.0,105.59,0,0.0,23.0,84123,986.0,1.0,42.0,4,7,6.0,1.0,0.0,26,1.0
280,1.0,774.0,104.39,0,0.0,23.0,84104,1313.0,1.0,42.0,3,5,2.0,1.0,0.0,12,1.0
281,2.0,728.0,234.71,0,0.0,61.0,10701,1670.0,1.0,32.0,5,0,0.0,1.0,1.0,12,1.0
282,2.0,866.0,133.76,0,0.0,24.0,75068,828.0,1.0,41.0,3,0,0.0,1.0,3.0,24,1.0
283,2.0,215.0,31.09,0,0.0,45.0,26554,466.0,1.0,46.0,1,1,2.0,1.0,0.0,26,1.0
284,2.0,581.0,74.63,0,0.0,60.0,85730,1526.0,1.0,3.0,6,0,6.0,1.0,0.0,26,1.0
285,2.0,399.0,60.49,0,0.0,52.0,68854,888.0,0.0,28.0,4,0,2.0,1.0,0.0,26,1.0
286,2.0,30.0,73.97,0,0.0,54.0,21229,89.0,1.0,20.0,1,0,2.0,1.0,0.0,26,1.0
287,2.0,696.0,307.47,0,0.0,24.0,77461,1000.0,1.0,41.0,6,11,2.0,1.0,1.0,12,1.0
288,2.0,80.0,79.94,0,0.0,22.0,76009,36.0,1.0,41.0,6,0,2.0,1.0,4.0,52,1.0
289,2.0,118.0,156.63,0,0.0,50.0,92111,1320.0,1.0,4.0,5,0,2.0,1.0,0.0,26,1.0
290,2.0,56.0,88.28,0,0.0,24.0,33063,884.0,1.0,9.0,1,0,6.0,1.0,3.0,24,1.0
291,2.0,887.0,145.49,0,0.0,34.0,78516,17.0,1.0,41.0,6,11,2.0,1.0,0.0,26,1.0
292,2.0,249.0,37.58,0,0.0,41.0,27239,362.0,0.0,26.0,5,0,2.0,1.0,0.0,26,1.0
293,2.0,25.0,56.48,0,0.0,26.0,99207,1420.0,0.0,45.0,4,4,2.0,1.0,0.0,24,1.0
294,2.0,403.0,69.8,0,0.0,50.0,77429,330.0,1.0,41.0,6,0,6.0,1.0,3.0,24,1.0
295,2.0,281.0,16.3,0,0.0,29.0,89108,790.0,0.0,31.0,6,0,2.0,1.0,4.0,52,1.0
296,1.0,184.0,141.39,0,0.0,35.0,98550,664.0,1.0,45.0,1,0,5.0,1.0,1.0,24,1.0
297,2.0,102.0,81.56,0,0.0,45.0,87420,1378.0,0.0,30.0,6,0,2.0,1.0,0.0,26,1.0
298,2.0,778.0,154.76,0,0.0,45.0,78744,75.0,0.0,41.0,2,4,2.0,1.0,3.0,52,1.0
299,2.0,155.0,171.01,0,0.0,29.0,21090,823.0,1.0,20.0,6,0,2.0,0.0,0.0,26,1.0
300,2.0,187.0,62.23,0,0.0,55.0,78577,1144.0,1.0,41.0,1,0,2.0,1.0,3.0,24,1.0
301,2.0,40.0,34.6,0,0.0,30.0,30815,630.0,1.0,10.0,5,0,2.0,1.0,4.0,52,1.0
302,1.0,599.0,696.71,0,0.0,34.0,33314,343.0,1.0,9.0,0,6,2.0,1.0,1.0,52,1.0
303,1.0,134.0,145.07,0,0.0,47.0,78640,754.0,1.0,41.0,3,0,2.0,1.0,1.0,24,1.0
304,2.0,167.0,19.6,0,0.0,25.0,66801,446.0,0.0,16.0,1,0,2.0,1.0,0.0,26,1.0
305,2.0,602.0,91.8,0,0.0,22.0,33566,1166.0,1.0,9.0,1,0,2.0,1.0,0.0,26,1.0
306,2.0,472.0,80.22,0,0.0,47.0,38639,719.0,1.0,24.0,3,0,0.0,1.0,0.0,26,1.0
307,2.0,107.0,50.26,0,0.0,25.0,11104,1462.0,1.0,32.0,2,0,2.0,1.0,4.0,52,1.0
308,1.0,705.0,341.79,0,0.0,47.0,20874,545.0,1.0,20.0,3,8,2.0,1.0,1.0,12,1.0
309,0.0,232.0,201.84,0,0.0,35.0,80911,282.0,0.0,5.0,1,0,2.0,1.0,2.0,12,1.0
310,1.0,582.0,79.99,0,0.0,29.0,20743,198.0,0.0,20.0,6,6,2.0,1.0,0.0,26,1.0
311,2.0,177.0,23.75,0,0.0,31.0,91205,555.0,1.0,4.0,0,1,6.0,1.0,4.0,52,1.0
312,2.0,208.0,53.87,0,0.0,69.0,39503,585.0,1.0,24.0,3,1,2.0,1.0,2.0,12,1.0
313,2.0,645.0,83.58,0,0.0,22.0,6811,338.0,1.0,6.0,6,11,0.0,1.0,0.0,26,1.0
314,2.0,809.0,118.25,0,0.0,39.0,21911,1255.0,0.0,20.0,1,0,2.0,1.0,0.0,26,1.0
315,2.0,229.0,133.9,0,0.0,25.0,30043,800.0,1.0,10.0,1,0,2.0,0.0,1.0,12,1.0
316,2.0,989.0,155.03,0,0.0,26.0,30024,1468.0,1.0,10.0,6,0,2.0,1.0,0.0,26,1.0
317,1.0,835.0,135.47,0,0.0,40.0,92408,1318.0,1.0,4.0,1,6,2.0,1.0,0.0,26,1.0
318,2.0,240.0,44.51,0,0.0,29.0,92410,1318.0,1.0,4.0,6,11,2.0,1.0,3.0,24,1.0
319,2.0,217.0,63.5,0,0.0,22.0,93465,1492.0,1.0,4.0,5,11,0.0,1.0,1.0,52,1.0
320,2.0,191.0,118.58,0,0.0,42.0,30032,350.0,1.0,10.0,6,0,6.0,1.0,3.0,24,1.0
321,1.0,257.0,17.98,0,0.0,32.0,92114,1320.0,0.0,4.0,3,0,2.0,1.0,4.0,52,1.0
322,2.0,93.0,6.65,0,0.0,31.0,89139,790.0,0.0,31.0,1,6,2.0,1.0,4.0,52,1.0
323,2.0,182.0,55.55,0,0.0,23.0,4092,1609.0,1.0,21.0,0,4,2.0,1.0,1.0,26,1.0
324,2.0,209.0,99.61,0,0.0,27.0,85035,1147.0,0.0,3.0,0,7,2.0,1.0,3.0,24,1.0
325,2.0,54.0,178.68,0,0.0,58.0,85750,1526.0,1.0,3.0,0,8,2.0,1.0,1.0,12,1.0
326,2.0,634.0,138.74,0,0.0,48.0,89128,790.0,1.0,31.0,5,0,2.0,1.0,0.0,26,1.0
327,2.0,805.0,120.05,0,0.0,23.0,92024,447.0,0.0,4.0,2,4,2.0,1.0,3.0,24,1.0
328,2.0,461.0,78.19,0,0.0,48.0,21215,89.0,0.0,20.0,3,0,2.0,1.0,0.0,26,1.0
329,1.0,578.0,415.11,0,0.0,31.0,77034,669.0,1.0,41.0,6,0,2.0,1.0,1.0,52,1.0
330,2.0,300.0,80.83,0,0.0,38.0,92025,452.0,1.0,4.0,2,0,2.0,1.0,1.0,52,1.0
331,1.0,439.0,94.53,0,0.0,51.0,33178,376.0,1.0,9.0,6,5,2.0,1.0,0.0,24,1.0
332,2.0,360.0,58.17,0,0.0,46.0,33004,339.0,1.0,9.0,1,1,5.0,1.0,3.0,24,1.0
333,1.0,32.0,15.87,0,0.0,54.0,84660,1416.0,1.0,42.0,5,3,2.0,1.0,0.0,26,1.0
334,2.0,55.0,48.84,0,0.0,38.0,11207,162.0,1.0,32.0,32,0,6.0,1.0,4.0,52,1.0
335,1.0,250.0,33.84,0,0.0,52.0,90220,288.0,1.0,4.0,2,0,2.0,1.0,0.0,26,1.0
336,2.0,737.0,212.88,0,0.0,73.0,91016,955.0,1.0,4.0,6,0,2.0,0.0,1.0,12,1.0
337,2.0,990.0,75.75,0,0.0,44.0,33614,1479.0,1.0,9.0,5,0,2.0,1.0,4.0,52,1.0
338,2.0,328.0,44.72,0,0.0,27.0,90723,1116.0,1.0,4.0,6,11,2.0,1.0,0.0,26,1.0
339,1.0,251.0,81.67,0,0.0,53.0,37918,593.0,1.0,40.0,0,1,2.0,1.0,1.0,12,1.0
340,2.0,30.0,88.58,0,0.0,22.0,93550,1110.0,1.0,4.0,6,0,6.0,1.0,0.0,52,1.0
341,2.0,39.0,77.4,0,0.0,49.0,77079,669.0,1.0,41.0,4,0,6.0,1.0,0.0,26,1.0
342,2.0,855.0,283.19,0,0.0,27.0,77450,727.0,0.0,41.0,2,0,2.0,1.0,1.0,12,1.0
343,2.0,29.0,37.36,0,0.0,69.0,30127,1192.0,1.0,10.0,6,0,2.0,0.0,1.0,12,1.0
344,2.0,328.0,163.58,0,0.0,44.0,30314,68.0,1.0,10.0,4,0,2.0,1.0,0.0,26,1.0
345,2.0,384.0,178.11,0,0.0,50.0,88022,56.0,1.0,30.0,2,0,2.0,1.0,2.0,12,1.0
346,1.0,277.0,55.27,0,0.0,21.0,33896,342.0,1.0,9.0,1,2,6.0,1.0,0.0,26,1.0
347,2.0,237.0,121.86,0,0.0,38.0,84655,1347.0,0.0,42.0,6,0,2.0,1.0,1.0,24,1.0
348,1.0,167.0,47.62,0,0.0,30.0,10467,159.0,0.0,32.0,2,0,2.0,1.0,1.0,52,1.0
349,2.0,803.0,148.59,0,0.0,29.0,90650,1053.0,0.0,4.0,6,11,2.0,1.0,0.0,26,1.0
350,2.0,730.0,167.45,0,0.0,40.0,22044,469.0,1.0,43.0,0,2,0.0,1.0,0.0,26,1.0
351,2.0,24.0,17.11,0,0.0,26.0,78665,1288.0,1.0,41.0,0,5,2.0,1.0,4.0,52,1.0
352,2.0,178.0,17.51,0,0.0,35.0,85730,1526.0,0.0,3.0,0,5,6.0,1.0,4.0,24,1.0
353,2.0,413.0,24.0,0,0.0,25.0,91950,996.0,1.0,4.0,6,0,2.0,0.0,4.0,52,1.0
354,1.0,200.0,89.89,0,0.0,49.0,93720,518.0,1.0,4.0,1,2,2.0,1.0,4.0,52,1.0
355,1.0,341.0,220.53,0,0.0,25.0,32034,478.0,1.0,9.0,2,4,0.0,1.0,1.0,52,1.0
356,2.0,317.0,75.27,0,0.0,27.0,33176,923.0,0.0,9.0,3,0,2.0,1.0,0.0,26,1.0
357,1.0,359.0,46.54,0,0.0,34.0,80524,496.0,0.0,5.0,1,0,2.0,1.0,0.0,26,1.0
358,2.0,564.0,68.65,0,0.0,45.0,20772,1544.0,0.0,20.0,5,0,6.0,1.0,0.0,26,1.0
359,1.0,920.0,309.04,0,0.0,41.0,32811,1083.0,0.0,9.0,4,8,2.0,1.0,1.0,26,1.0
360,2.0,487.0,106.16,0,0.0,37.0,20774,1544.0,1.0,20.0,6,11,0.0,1.0,0.0,26,1.0
361,2.0,606.0,236.14,0,0.0,52.0,90810,203.0,0.0,4.0,6,0,6.0,1.0,1.0,52,1.0
362,1.0,170.0,69.71,0,0.0,25.0,84041,802.0,1.0,42.0,2,2,6.0,1.0,0.0,26,1.0
363,1.0,520.0,79.11,0,0.0,40.0,21108,937.0,1.0,20.0,6,0,2.0,1.0,0.0,26,1.0
364,1.0,202.0,55.75,0,0.0,43.0,30044,800.0,1.0,10.0,1,6,2.0,1.0,1.0,12,1.0
365,1.0,76.0,16.46,0,0.0,30.0,30032,350.0,1.0,10.0,6,0,0.0,1.0,4.0,52,1.0
366,2.0,139.0,36.3,0,0.0,37.0,86314,1196.0,0.0,3.0,1,0,6.0,1.0,0.0,26,1.0
367,2.0,744.0,196.96,0,0.0,36.0,85742,1526.0,1.0,3.0,2,0,6.0,1.0,0.0,26,1.0
368,2.0,1760.0,496.75,0,0.0,30.0,93720,518.0,1.0,4.0,3,0,6.0,1.0,1.0,12,1.0
369,2.0,70.0,23.79,0,0.0,37.0,89032,1038.0,1.0,31.0,6,0,2.0,1.0,4.0,52,1.0
370,1.0,687.0,218.09,0,0.0,41.0,32811,1083.0,0.0,9.0,4,8,2.0,1.0,1.0,26,1.0
371,2.0,975.0,141.24,0,0.0,30.0,10032,1015.0,1.0,32.0,6,0,2.0,1.0,0.0,26,1.0
372,1.0,937.0,91.87,0,0.0,31.0,33142,923.0,0.0,9.0,2,3,0.0,1.0,4.0,52,1.0
373,2.0,29.0,97.84,0,0.0,49.0,50250,1452.0,1.0,12.0,0,1,6.0,1.0,1.0,12,1.0
374,0.0,436.0,29.4,0,0.0,30.0,92231,187.0,0.0,4.0,6,0,2.0,1.0,4.0,52,1.0
375,2.0,153.0,244.8,0,0.0,36.0,60452,1058.0,1.0,14.0,1,1,2.0,1.0,1.0,26,1.0
376,2.0,93.0,62.04,0,0.0,50.0,85043,1147.0,0.0,3.0,6,0,2.0,1.0,0.0,26,1.0
377,2.0,753.0,103.23,0,0.0,26.0,33312,499.0,1.0,9.0,2,0,6.0,1.0,3.0,24,1.0
378,1.0,593.0,103.79,0,0.0,54.0,6002,127.0,1.0,6.0,6,0,2.0,1.0,1.0,12,1.0
379,2.0,38.0,61.4,0,0.0,49.0,73159,1071.0,0.0,34.0,6,0,2.0,0.0,0.0,24,1.0
380,2.0,591.0,68.3,0,0.0,58.0,77459,949.0,1.0,41.0,3,6,2.0,1.0,3.0,24,1.0
381,2.0,149.0,17.64,0,0.0,21.0,49306,109.0,0.0,22.0,2,6,2.0,1.0,0.0,26,1.0
382,1.0,435.0,215.16,0,0.0,31.0,20744,509.0,1.0,20.0,4,1,2.0,1.0,1.0,12,1.0
383,1.0,580.0,95.77,0,0.0,34.0,52001,387.0,0.0,12.0,0,1,2.0,0.0,3.0,24,1.0
384,2.0,140.0,79.88,0,0.0,25.0,98513,767.0,1.0,45.0,0,9,6.0,1.0,3.0,24,1.0
385,2.0,855.0,53.73,0,0.0,32.0,98059,1237.0,1.0,45.0,5,0,5.0,1.0,4.0,52,1.0
386,2.0,488.0,102.01,0,0.0,26.0,76088,1590.0,1.0,41.0,0,4,2.0,1.0,0.0,26,1.0
387,2.0,491.0,35.86,0,0.0,46.0,46131,515.0,0.0,15.0,1,2,0.0,1.0,4.0,52,1.0
388,2.0,566.0,114.46,0,0.0,26.0,75149,920.0,0.0,41.0,6,0,2.0,1.0,0.0,26,1.0
389,2.0,618.0,81.11,0,0.0,51.0,79109,37.0,1.0,41.0,0,5,5.0,1.0,0.0,26,1.0
390,2.0,1119.0,163.5,0,0.0,54.0,20747,373.0,1.0,20.0,4,2,6.0,1.0,0.0,26,1.0
391,2.0,392.0,38.06,0,0.0,29.0,45424,670.0,0.0,33.0,2,0,5.0,1.0,4.0,52,1.0
392,1.0,161.0,140.78,0,0.0,61.0,77328,264.0,1.0,41.0,4,0,2.0,1.0,2.0,12,1.0
393,2.0,95.0,34.05,0,0.0,37.0,34110,992.0,1.0,9.0,0,3,0.0,1.0,3.0,24,1.0
394,1.0,75.0,44.64,0,0.0,24.0,85007,1147.0,1.0,3.0,6,0,2.0,1.0,0.0,26,1.0
395,1.0,566.0,128.2,0,0.0,36.0,32208,702.0,0.0,9.0,6,0,2.0,1.0,0.0,26,1.0
396,2.0,603.0,43.06,0,0.0,49.0,11510,1032.0,0.0,32.0,2,4,0.0,1.0,4.0,52,1.0
397,2.0,911.0,135.72,0,0.0,22.0,98433,716.0,1.0,45.0,0,3,2.0,1.0,3.0,24,1.0
398,2.0,699.0,109.15,0,0.0,28.0,77901,1561.0,1.0,41.0,1,6,2.0,1.0,3.0,24,1.0
399,1.0,562.0,37.03,0,0.0,39.0,84075,1473.0,1.0,42.0,6,0,2.0,1.0,4.0,52,1.0
400,2.0,47.0,92.59,0,0.0,32.0,89014,790.0,0.0,31.0,24,0,2.0,1.0,0.0,26,1.0
401,2.0,762.0,58.88,0,0.0,49.0,30134,380.0,1.0,10.0,5,0,2.0,1.0,4.0,52,1.0
402,2.0,384.0,85.37,0,0.0,38.0,30127,1192.0,0.0,10.0,1,0,2.0,1.0,0.0,26,1.0
403,2.0,791.0,84.62,0,0.0,40.0,45223,252.0,1.0,33.0,0,1,2.0,1.0,0.0,26,1.0
404,2.0,185.0,67.76,0,0.0,56.0,33126,923.0,1.0,9.0,5,6,2.0,1.0,3.0,24,1.0
405,2.0,234.0,77.86,0,0.0,46.0,73013,419.0,1.0,34.0,1,8,2.0,1.0,2.0,12,1.0
406,2.0,759.0,119.47,0,0.0,27.0,33765,261.0,1.0,9.0,1,1,2.0,1.0,3.0,24,1.0
407,2.0,128.0,73.68,0,0.0,57.0,93536,781.0,1.0,4.0,0,6,2.0,1.0,3.0,24,1.0
408,2.0,326.0,176.85,0,0.0,60.0,81062,1074.0,0.0,5.0,1,0,2.0,1.0,1.0,12,1.0
409,2.0,283.0,45.59,0,0.0,21.0,28658,1025.0,1.0,26.0,6,0,2.0,1.0,0.0,26,1.0
410,2.0,863.0,58.1,0,0.0,33.0,16820,0.0,0.0,36.0,1,0,2.0,1.0,4.0,52,1.0
411,2.0,910.0,265.84,0,0.0,24.0,71457,995.0,1.0,18.0,1,2,2.0,1.0,1.0,24,1.0
412,2.0,390.0,36.42,0,0.0,39.0,85339,796.0,0.0,3.0,6,0,2.0,1.0,4.0,26,1.0
413,1.0,65.0,64.53,0,0.0,54.0,32040,1334.0,1.0,9.0,6,0,2.0,0.0,4.0,52,1.0
414,1.0,207.0,189.63,0,0.0,47.0,77002,669.0,1.0,41.0,0,2,0.0,1.0,0.0,26,1.0
415,2.0,259.0,14.2,0,0.0,22.0,79107,37.0,0.0,41.0,6,0,5.0,1.0,4.0,52,1.0
416,2.0,334.0,166.56,0,0.0,55.0,20706,783.0,1.0,20.0,6,0,2.0,1.0,1.0,12,1.0
417,2.0,125.0,63.08,0,0.0,30.0,76110,510.0,1.0,41.0,6,0,2.0,1.0,0.0,26,1.0
418,1.0,238.0,37.1,0,0.0,48.0,76106,510.0,1.0,41.0,6,0,2.0,1.0,3.0,24,1.0
419,2.0,242.0,30.04,0,0.0,29.0,12887,1620.0,1.0,32.0,1,0,2.0,1.0,0.0,26,1.0
420,0.0,241.0,95.01,0,0.0,30.0,6706,1584.0,1.0,6.0,6,0,2.0,0.0,1.0,12,1.0
421,2.0,597.0,80.27,0,0.0,34.0,77090,669.0,0.0,41.0,1,0,2.0,1.0,0.0,26,1.0
422,2.0,513.0,80.55,0,0.0,23.0,30189,1658.0,0.0,10.0,3,0,2.0,1.0,0.0,52,1.0
423,2.0,155.0,98.63,0,0.0,62.0,33594,1552.0,1.0,9.0,1,0,2.0,1.0,1.0,26,1.0
424,1.0,77.0,156.48,0,0.0,30.0,77060,669.0,0.0,41.0,1,0,2.0,1.0,1.0,52,1.0
425,1.0,535.0,133.34,0,0.0,71.0,89084,1038.0,1.0,31.0,6,0,2.0,1.0,1.0,12,1.0
426,1.0,250.0,33.16,0,0.0,41.0,77346,671.0,0.0,41.0,1,8,2.0,1.0,4.0,24,1.0
427,0.0,653.0,224.43,0,0.0,24.0,77437,423.0,1.0,41.0,6,0,2.0,1.0,1.0,24,1.0
428,2.0,141.0,31.73,0,0.0,25.0,93308,84.0,1.0,4.0,1,0,2.0,1.0,4.0,52,1.0
429,2.0,81.0,15.39,0,0.0,26.0,14048,393.0,1.0,32.0,2,0,6.0,1.0,1.0,26,1.0
430,2.0,122.0,12.53,0,0.0,53.0,80017,73.0,1.0,5.0,6,0,2.0,1.0,4.0,52,1.0
431,1.0,730.0,49.24,0,0.0,41.0,78240,1316.0,1.0,41.0,2,2,5.0,1.0,4.0,52,1.0
432,2.0,193.0,33.91,0,0.0,22.0,16637,404.0,1.0,36.0,4,5,0.0,1.0,0.0,26,1.0
433,2.0,214.0,34.67,0,0.0,30.0,33617,1491.0,1.0,9.0,2,1,2.0,1.0,0.0,26,1.0
434,2.0,875.0,64.4,0,0.0,40.0,10453,159.0,0.0,32.0,1,0,2.0,1.0,4.0,52,1.0
435,2.0,412.0,85.22,0,0.0,42.0,11212,162.0,0.0,32.0,6,0,2.0,1.0,0.0,52,1.0
436,2.0,146.0,17.91,0,0.0,60.0,30044,800.0,1.0,10.0,6,1,2.0,1.0,4.0,52,1.0
437,2.0,108.0,38.78,0,0.0,33.0,85122,208.0,1.0,3.0,6,0,2.0,1.0,4.0,52,1.0
438,2.0,197.0,78.12,0,0.0,32.0,77089,669.0,1.0,41.0,1,6,2.0,1.0,0.0,26,1.0
439,2.0,156.0,32.16,0,0.0,50.0,11216,162.0,0.0,32.0,6,11,2.0,1.0,0.0,26,1.0
440,1.0,337.0,139.04,0,0.0,20.0,75119,449.0,1.0,41.0,5,2,2.0,1.0,0.0,26,1.0
441,2.0,138.0,28.92,0,0.0,49.0,80013,73.0,0.0,5.0,3,10,2.0,1.0,0.0,26,1.0
442,2.0,239.0,32.65,0,0.0,20.0,75708,1534.0,1.0,41.0,6,0,2.0,1.0,0.0,26,1.0
443,2.0,500.0,101.18,0,0.0,28.0,20712,980.0,1.0,20.0,6,6,2.0,0.0,0.0,26,1.0
444,2.0,134.0,51.19,0,0.0,29.0,79110,37.0,0.0,41.0,0,1,2.0,1.0,0.0,12,1.0
445,2.0,179.0,17.06,0,0.0,23.0,83333,591.0,1.0,13.0,3,5,2.0,1.0,4.0,52,1.0
446,2.0,446.0,131.98,0,0.0,26.0,83607,186.0,1.0,13.0,2,0,5.0,0.0,2.0,12,1.0
447,2.0,138.0,43.12,0,0.0,25.0,73446,864.0,1.0,34.0,6,0,2.0,1.0,0.0,24,1.0
448,2.0,350.0,151.5,0,0.0,50.0,30024,1468.0,1.0,10.0,2,0,2.0,1.0,1.0,12,1.0
449,2.0,216.0,13.12,0,0.0,46.0,87455,1018.0,1.0,30.0,5,0,2.0,1.0,4.0,26,1.0
